id,cost,talktime,validity,short description,long description
11099,499,,35 days,Recharge of Rs. 499 by Idea,"Unlimited idea 2 Idea + 3000 local/National Minutes -- 1 GB 2G/4G data for 35 DAYS. Post 1 GB, overage charge @4p/10Kb -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- These STVs should not be used for any commercial activity. "
11100,505,,21 days,Recharge of Rs. 505 by Idea,"Unlimited Local and National calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- 1 GB 2G/4G data. -- This STVs should not be used for any commercial activity. "
11101,696,,84 days,Recharge of Rs. 696 by Idea,"Unlimited Local and National calls[Home+ Roaming on Idea Network]  -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable --  6 GB 2G/4G data. -- This STV should not be used for any commercial activity"
11102,697,,84 days,Recharge of Rs. 697 by Idea,"Unlimited Local and National calls[Home+ Roaming on Idea Network] -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- 1.5 GB 2G/4G data per day for 4G Handsets and 6 GB 2G/4G data for Non-4G Handsets. -- This STV should not be used for any commercial activity"
11103,799,,35 days,Recharge of Rs. 799 by Idea,"Unlimited idea 2 Idea + 3000 local/National Minutes -- 3 GB 2G/4G data, Post 3 GB Data,overage charge @4p/10Kb. -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable. -- These STVs should not be used for any commercial activity. "
11104,896,,84 days,Recharge of Rs. 896 by Idea,"Unlimited Local and National calls[Home+ Roaming on Idea Network] -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- 15 GB 2G/4G data. -- This STV should not be used for any commercial activity"
11105,897,,84 days,Recharge of Rs. 897 by Idea,"Unlimited Local and National calls[Home + Roaming on Idea Network] -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- 2 GB 2G/4G data per day for 4G Handsets and 15 GB 2G/4G data for Non-4G Handsets. -- This STV should not be used for any commercial activity"
11106,999,,35 days,Recharge of Rs. 999 by Idea,"Unlimited idea 2 Idea + 3000 local/National MINS -- 5 GB 2G/4G data, Post 5GB,overage charge @4p/10Kb -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable. -- These STVs should not be used for any commercial activity. "
11107,1196,,84 days,Recharge of Rs. 1196 by Idea,"Unlimited Local and National calls[Home+ Roaming on Idea Network] --Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- 15 GB 2G/4G data. -- This STV should not be used for any commercial activity"
11108,1197,,84 days,Recharge of Rs. 1197 by Idea,"Unlimited Local and National calls [Home + Roaming on Idea Network] -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable -- 2.5 GB 2G/4G data per day for 4G Handsets and 15 GB 2G/4G data for Non-4G Handsets. -- This STV should not be used for any commercial activity"
11109,11,,1 day,Recharge of Rs. 11 by Idea,"Unlimited On-net Local/National Mobile Calls -- Commercial activity will mean customers using the said product for making 100 unique callsin a week,i.e. Maximum limit of 250 mins in a day and 1000 mins in a week.Any customer found violating any of these the pack will be deactivated. -- 100 MB 2G/4G Data for 4G Handset or 50 MB 2G/4G data for Non-4G Handset -- This STV should not be used for any commercial activity. "
11110,42,,7 days,Recharge of Rs. 42 by Idea,"Unlimited On-net Local/National Mobile Calls -- Commercial activity will mean customers using the said product for making 100 unique callsin a week,i.e. Maximum limit of 250 mins in a day and 1000 mins in a week.Any customer found violating any of these the pack will be deactivated. -- 250 MB 2G/4G Data for 4G Handset or 50 MB 2G/4G data for Non-4G Handset -- This STV should not be used for any commercial activity. "
11111,82,,7 days,Recharge of Rs. 82 by Idea,"Unlimited On-net Local/National Mobile Calls -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 250 mins in a day or 1000 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable. 100 Local/National Minutes + 250 MB 2G/4G Data for 4G Handset or 50 MB 2G/4G data for Non-4G Handset -- These STVs should not be used for any commercial activity. "
11112,145,,28 days,Recharge of Rs. 145 by Idea,"Unlimited On Net local/STD mobile calls -- 50 MB 2G/4G data (4G handset users will get additional 250 MB 2G/4G data) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable. -- Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity."
11113,248,,35 days,Recharge of Rs. 248 by Idea,"Unlimited Idea to Idea Local/National Calls -- 0.5 GB 2G/4G data -- For 4G Handset only -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable -- This STV should not be used for any commercial activity. "
11114,345,,28 days,Recharge of Rs. 345 by Idea,"Unlimited Local/STD calls -- 50 MB 2G data (4G handset users will get additional 974 2G/4G data) -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.30/min will be applicable. -- Customers newly upgrading to 4G Handset will be eligible to get additional data only after 48 hours of handset upgrade. Additional data can be used on 4G handset only -- This STV should not be used for any commercial activity."
11115,399,,35 days,Recharge of Rs. 399 by Idea,"Unlimited Idea to Idea mobile Minutes + 3000 Local and National mobile Minutes --  0.5 GB 2G/4G. Post 0.5GB, overage charge @4p/10Kb. -- Commercial activity will mean customers using the said product for calling 100 unique callers in a week or more than 300 mins in a day or 1200 mins in a week. For any customer found violating any of these conditions, tariff @ Rs 0.10/min will be applicable. -- These STVs should not be used for any commercial activity. "
11163,51,26,90 days,Recharge of Rs. 51 by Idea,All Local and STD mobile calls @ 30p/min -- 200 MB 3G/4G Internet (15 Days) + 1st 2 SMS@default rate & then 20 daily SMS free (60 days)
11164,52,17,90 days,Recharge of Rs. 52 by Idea,All Local and STD Mobile Calls @ 1.2p/2sec -- 200 MB 3G/4G Internet (15 Days) + 1st 2 SMS@default rate & then 20 daily SMS free (60 days)
11165,195,,90 days,Recharge of Rs. 195 by Idea,400 Local and National Mobile Mins for 28 days and I2I mobile calls @ 10p/min and other Loc and STD calls @30p/min for 90 Days. + 1 GB 3G/4G Data for 30 days + 1st 2 SMS at default rate & then 20 daily SMS free for 60 days
